n_requested,n_actual,grid,cells_per_robot,seed,metric,value
10,10,90,810.0,36,deaths,2
10,10,90,810.0,36,hazard_deaths,0
10,10,90,810.0,36,battery_deaths,2
10,10,90,810.0,36,peak_relays,6
10,10,90,810.0,36,t_first_found,4
10,10,90,810.0,36,t_half_found,97
10,10,90,810.0,36,t_all_found,658
10,10,90,810.0,36,completed,1
10,10,90,810.0,36,wall_s,11.4
10,10,90,810.0,36,step_mean_ms,17.381
10,10,90,810.0,36,step_p50_ms,15.901
10,10,90,810.0,36,step_p90_ms,26.951
10,10,90,810.0,36,step_max_ms,42.065
10,10,90,810.0,36,ground_mean_ms,11.987
10,10,90,810.0,36,ground_p90_ms,15.109
10,10,90,810.0,36,astar_sum_mean_ms,5.394
10,10,90,810.0,36,astar_max_mean_ms,2.299
10,10,90,810.0,36,astar_max_p90_ms,5.907
10,10,90,810.0,36,dist_mean_ms,14.286
10,10,90,810.0,36,dist_p90_ms,19.092
10,10,90,810.0,36,role_ms,1.439
10,10,90,810.0,36,alloc_ms,0.396
10,10,90,810.0,36,relay_cover_ms,0.158
10,10,90,810.0,36,explorer_move_ms,8.249
10,10,90,810.0,36,relay_move_ms,0.319
10,10,90,810.0,36,astar_explorer_ms,5.363
10,10,90,810.0,36,astar_relay_ms,0.031
10,10,90,810.0,36,other_ms,6.821
10,10,90,810.0,36,step_ms_per_robot,1.7381
10,10,90,810.0,36,ground_ms_per_robot,1.1987
10,10,90,810.0,36,role_ms_per_robot,0.1439
10,10,90,810.0,36,alloc_ms_per_robot,0.0396
10,10,90,810.0,36,relay_cover_ms_per_robot,0.0158
10,10,90,810.0,36,explorer_move_ms_per_robot,0.8249
10,10,90,810.0,36,relay_move_ms_per_robot,0.0319
10,10,90,810.0,37,steps_run,406
10,10,90,810.0,37,survivors,9
10,10,90,810.0,37,final_cov,87.93
10,10,90,810.0,37,final_found,9
10,10,90,810.0,37,found_frac,1.0
10,10,90,810.0,37,deaths,0
10,10,90,810.0,37,hazard_deaths,0
10,10,90,810.0,37,battery_deaths,0
10,10,90,810.0,37,peak_relays,6
10,10,90,810.0,37,t_first_found,1
10,10,90,810.0,37,t_half_found,34
10,10,90,810.0,37,t_all_found,406
10,10,90,810.0,37,completed,1
10,10,90,810.0,37,wall_s,6.5
10,10,90,810.0,37,step_mean_ms,16.061
10,10,90,810.0,37,step_p50_ms,14.855
10,10,90,810.0,37,step_p90_ms,23.807
10,10,90,810.0,37,step_max_ms,44.421
10,10,90,810.0,37,ground_mean_ms,12.005
10,10,90,810.0,37,ground_p90_ms,15.116
10,10,90,810.0,37,astar_sum_mean_ms,4.056
10,10,90,810.0,37,astar_max_mean_ms,2.326
10,10,90,810.0,37,astar_max_p90_ms,5.744
10,10,90,810.0,37,dist_mean_ms,14.331
10,10,90,810.0,37,dist_p90_ms,18.782
10,10,90,810.0,37,role_ms,1.365
10,10,90,810.0,37,alloc_ms,0.341
10,10,90,810.0,37,relay_cover_ms,0.196
10,10,90,810.0,37,explorer_move_ms,4.228
10,10,90,810.0,37,relay_move_ms,2.057
10,10,90,810.0,37,astar_explorer_ms,2.674
10,10,90,810.0,37,astar_relay_ms,1.382
10,10,90,810.0,37,other_ms,7.875
10,10,90,810.0,37,step_ms_per_robot,1.6061
10,10,90,810.0,37,ground_ms_per_robot,1.2005
10,10,90,810.0,37,role_ms_per_robot,0.1365
10,10,90,810.0,37,alloc_ms_per_robot,0.0341
10,10,90,810.0,37,relay_cover_ms_per_robot,0.0196
10,10,90,810.0,37,explorer_move_ms_per_robot,0.4228
10,10,90,810.0,37,relay_move_ms_per_robot,0.2057
10,10,90,810.0,38,steps_run,777
10,10,90,810.0,38,survivors,9
10,10,90,810.0,38,final_cov,98.83
10,10,90,810.0,38,final_found,9
10,10,90,810.0,38,found_frac,1.0
10,10,90,810.0,38,deaths,2
10,10,90,810.0,38,hazard_deaths,0
10,10,90,810.0,38,battery_deaths,2
10,10,90,810.0,38,peak_relays,5
10,10,90,810.0,38,t_first_found,1
10,10,90,810.0,38,t_half_found,122
10,10,90,810.0,38,t_all_found,777
10,10,90,810.0,38,completed,1
10,10,90,810.0,38,wall_s,13.2
10,10,90,810.0,38,step_mean_ms,16.948
10,10,90,810.0,38,step_p50_ms,16.128
10,10,90,810.0,38,step_p90_ms,26.172
10,10,90,810.0,38,step_max_ms,52.343
10,10,90,810.0,38,ground_mean_ms,11.226
10,10,90,810.0,38,ground_p90_ms,14.674
10,10,90,810.0,38,astar_sum_mean_ms,5.723
10,10,90,810.0,38,astar_max_mean_ms,2.616
10,10,90,810.0,38,astar_max_p90_ms,6.007
10,10,90,810.0,38,dist_mean_ms,13.841
10,10,90,810.0,38,dist_p90_ms,18.961
10,10,90,810.0,38,role_ms,1.246
10,10,90,810.0,38,alloc_ms,0.398
10,10,90,810.0,38,relay_cover_ms,0.131
10,10,90,810.0,38,explorer_move_ms,5.974
10,10,90,810.0,38,relay_move_ms,2.547
10,10,90,810.0,38,astar_explorer_ms,3.8
10,10,90,810.0,38,astar_relay_ms,1.923
10,10,90,810.0,38,other_ms,6.653
10,10,90,810.0,38,step_ms_per_robot,1.6948
10,10,90,810.0,38,ground_ms_per_robot,1.1226
10,10,90,810.0,38,role_ms_per_robot,0.1246
10,10,90,810.0,38,alloc_ms_per_robot,0.0398
