n_requested,n_actual,grid,cells_per_robot,seed,steps_run,survivors,final_cov,final_found,found_frac,deaths,hazard_deaths,battery_deaths,peak_relays,t_first_found,t_half_found,t_all_found,completed,wall_s,step_mean_ms,step_p50_ms,step_p90_ms,step_max_ms,ground_mean_ms,ground_p90_ms,astar_sum_mean_ms,astar_max_mean_ms,astar_max_p90_ms,dist_mean_ms,dist_p90_ms,role_ms,alloc_ms,relay_cover_ms,explorer_move_ms,relay_move_ms,astar_explorer_ms,astar_relay_ms,other_ms,step_ms_per_robot,ground_ms_per_robot,role_ms_per_robot,alloc_ms_per_robot,relay_cover_ms_per_robot,explorer_move_ms_per_robot,relay_move_ms_per_robot
70,70,238,809.2,76,651,64,99.55,64,1.0,7,0,6,6,11,153,651,1,253.7,389.674,316.86,728.838,1802.613,188.706,286.119,200.967,37.856,57.763,226.562,334.019,15.281,21.052,0.95,244.387,2.517,200.527,0.441,105.486,5.5668,2.6958,0.2183,0.3007,0.0136,3.4912,0.036
70,70,238,809.2,77,597,64,95.71,64,1.0,6,0,6,7,1,116,597,1,177.0,296.474,235.358,646.295,1267.354,203.952,401.312,92.523,19.157,53.252,223.109,423.691,22.04,31.232,0.996,126.297,4.49,91.821,0.702,111.419,4.2353,2.9136,0.3149,0.4462,0.0142,1.8042,0.0641
70,70,238,809.2,78,1500,64,99.96,62,0.969,25,0,23,7,1,114,-1,0,586.5,391.021,243.566,798.019,2002.519,147.53,241.681,243.491,30.259,59.633,177.789,287.945,12.747,13.959,0.611,295.728,1.475,243.214,0.277,66.501,5.586,2.1076,0.1821,0.1994,0.0087,4.2247,0.0211
70,70,238,809.2,79,689,64,98.62,64,1.0,16,0,16,7,22,146,689,1,298.9,433.811,355.766,813.658,1543.629,220.563,351.081,213.247,31.08,57.688,251.643,374.682,20.649,25.382,0.995,281.06,2.78,212.676,0.571,102.945,6.1973,3.1509,0.295,0.3626,0.0142,4.0151,0.0397
70,70,238,809.2,80,644,64,98.93,64,1.0,16,0,16,7,7,88,644,1,276.6,429.447,356.057,778.555,1615.711,197.435,344.81,232.012,35.802,59.269,233.237,391.725,17.409,31.337,0.972,270.501,1.732,231.621,0.391,107.496,6.135,2.8205,0.2487,0.4477,0.0139,3.8643,0.0247
80,80,254,806.5,41,486,73,91.06,73,1.0,1,0,1,7,1,111,486,1,172.9,355.818,275.859,778.328,1517.159,276.675,580.496,79.144,24.373,59.969,301.048,607.094,21.484,58.066,1.047,131.016,4.127,78.381,0.762,140.078,4.4477,3.4584,0.2686,0.7258,0.0131,1.6377,0.0516
80,80,254,806.5,42,660,73,98.36,73,1.0,15,0,14,6,1,157,660,1,374.7,567.71,412.852,1093.04,2324.48,225.257,336.848,342.453,37.679,68.726,262.937,386.742,15.701,27.444,0.867,392.282,2.285,342.042,0.411,129.132,7.0964,2.8157,0.1963,0.3431,0.0108,4.9035,0.0286
80,80,254,806.5,43,1500,73,99.99,72,0.986,28,0,26,7,6,108,-1,0,366.9,244.592,164.547,495.71,1938.176,177.663,295.141,66.93,15.963,60.13,193.626,323.831,15.129,20.885,0.696,129.3,1.802,66.537,0.393,76.779,3.0574,2.2208,0.1891,0.2611,0.0087,1.6163,0.0225
80,80,254,806.5,44,422,73,89.04,73,1.0,0,0,0,6,7,173,422,1,146.9,347.989,291.074,618.632,2098.406,262.523,501.963,85.466,23.807,60.324,286.33,544.569,19.454,38.849,0.871,144.64,2.156,85.043,0.423,142.019,4.3499,3.2815,0.2432,0.4856,0.0109,1.808,0.0269
80,80,254,806.5,45,585,73,96.69,73,1.0,7,0,7,6,1,161,585,1,251.2,429.468,306.344,968.617,1692.181,236.021,340.954,193.448,31.065,65.002,267.086,402.413,19.503,29.591,1.084,243.041,2.446,192.983,0.465,133.803,5.3684,2.9503,0.2438,0.3699,0.0135,3.038,0.0306
