variant,seed,steps_ran,survivors,found,found_pct,cov_pct,stair_pct,completed,deadline,found_deadline,found_deadline_pct,cov_deadline,t_first_found,t_half_found,t_all_found,t_cov90,t_stair50,deaths,hazard_deaths,stranded_end,blackout_total,blackout_max,relay_duty_ticks,battery_used,step_mean_ms,step_p90_ms,wall_s
B3-NOMF,14,670,45,45,100.0,97.25,99.78,1,250,31,68.89,75.28,12,125,670,450,100,2,2,0,12,10,3960,34404.9,237.89,575.7,159.4
B3-NOMF,15,895,45,45,100.0,98.45,99.53,1,250,34,75.56,65.12,1,104,895,550,125,3,3,0,40,20,6500,36664.7,321.49,588.63,287.8
B3-NOMF,16,754,45,45,100.0,96.11,99.26,1,250,34,75.56,69.41,10,161,754,500,175,5,5,0,81,79,5131,33812.4,306.99,668.44,231.5
B3-NOMF,17,388,45,45,100.0,86.15,99.2,1,250,37,82.22,74.55,9,111,388,-1,125,2,2,3,74,27,2661,19120.8,172.73,303.32,67.0
B3-NOMF,18,1500,45,44,97.78,98.93,93.28,0,250,26,57.78,63.15,1,151,-1,600,150,9,6,0,116,19,10674,43702.5,630.09,1241.94,945.2
B3-NOMF,19,1500,45,43,95.56,97.42,99.89,0,250,36,80.0,71.66,4,122,-1,525,100,11,6,0,111,91,8378,45163.4,707.77,1311.64,1061.7
B3-NOMF,20,1500,45,44,97.78,99.27,100.0,0,250,35,77.78,68.46,18,93,-1,550,75,15,8,0,89,37,8335,45832.5,557.17,1045.85,835.8
B3-NOMF,21,1392,45,45,100.0,99.13,99.88,1,250,34,75.56,72.63,1,118,1392,500,100,9,6,0,110,19,7596,47847.7,651.21,1368.16,906.5
B3-NOMF,22,876,45,45,100.0,98.59,99.87,1,250,32,71.11,71.47,9,156,876,475,150,4,4,0,52,33,4664,37758.1,359.55,910.04,315.0
B3-NOMF,23,1142,45,45,100.0,99.12,99.09,1,250,33,73.33,69.92,1,97,1142,550,200,11,6,0,113,61,8311,47190.7,513.72,1253.6,586.7
B3-NOMF,24,891,45,45,100.0,94.69,99.06,1,250,35,77.78,66.39,1,80,891,675,100,9,9,0,318,91,5899,37423.9,255.62,482.3,227.8
B3-NOMF,25,916,45,45,100.0,94.41,99.9,1,250,40,88.89,72.67,2,65,916,625,75,4,4,0,0,0,6491,35383.3,405.3,812.88,371.3
B3-NOMF,26,863,45,45,100.0,96.41,100.0,1,250,37,82.22,67.81,2,86,863,600,100,4,3,0,228,62,6415,41955.4,312.53,614.12,269.7
B3-NOMF,27,412,45,45,100.0,86.89,98.81,1,250,42,93.33,71.02,1,76,412,-1,75,1,1,0,123,29,2767,22490.3,198.29,326.04,81.7
B3-NOMF,28,611,45,45,100.0,95.96,99.56,1,250,30,66.67,76.48,1,155,611,400,225,7,7,0,80,37,3240,29212.5,298.98,570.78,182.7
B3-NOMF,29,1500,45,42,93.33,98.4,99.47,0,250,32,71.11,67.47,1,113,-1,600,125,14,8,0,250,93,9304,49897.5,550.2,1145.39,825.3
B3-NOMF,30,1152,45,45,100.0,96.93,99.92,1,250,34,75.56,60.61,3,120,1152,675,150,10,8,0,158,87,8207,39022.9,469.7,789.82,541.1
A6-NOSWEEP,11,619,45,45,100.0,98.58,98.9,1,250,38,84.44,76.9,4,66,619,400,75,3,3,0,112,111,3685,29017.0,230.86,412.22,142.9
A6-NOSWEEP,12,560,45,45,100.0,88.16,99.37,1,250,34,75.56,61.94,1,119,560,-1,75,3,3,1,139,41,4611,28411.6,213.5,366.35,119.6
A6-NOSWEEP,13,799,45,45,100.0,98.02,100.0,1,250,39,86.67,66.3,1,93,799,550,175,6,6,0,6,1,3802,31583.8,282.82,527.9,226.0
A6-NOSWEEP,14,605,45,45,100.0,96.09,99.66,1,250,30,66.67,74.42,12,125,605,425,100,3,3,0,63,31,3886,30870.9,174.6,301.08,105.7
A6-NOSWEEP,15,1500,45,44,97.78,98.88,99.84,0,250,37,82.22,66.83,1,98,-1,525,125,8,5,0,296,139,8053,43461.8,742.79,1688.37,1114.2
A6-NOSWEEP,16,1500,45,43,95.56,98.75,94.73,0,250,28,62.22,66.53,10,155,-1,550,125,19,11,0,161,79,10828,45083.4,418.28,728.81,627.5
A6-NOSWEEP,17,407,45,45,100.0,86.26,99.2,1,250,39,86.67,71.14,9,130,407,-1,150,1,1,0,59,59,2698,20674.4,178.63,284.77,72.7
A6-NOSWEEP,18,1500,45,41,91.11,98.4,83.45,0,250,25,55.56,64.17,1,151,-1,600,150,13,8,1,190,82,11322,45052.9,482.49,809.8,723.8
A6-NOSWEEP,19,1500,45,44,97.78,98.12,100.0,0,250,39,86.67,70.56,4,120,-1,550,100,4,3,0,98,91,7001,42132.4,1005.46,1885.67,1508.2
A6-NOSWEEP,20,1500,45,44,97.78,97.52,99.79,0,250,33,73.33,67.55,18,92,-1,625,75,20,12,0,103,85,7836,46082.1,375.57,643.15,563.4
A6-NOSWEEP,21,659,45,45,100.0,94.14,100.0,1,250,35,77.78,69.04,1,118,659,525,100,6,6,0,135,23,4718,33558.1,189.33,323.17,124.8
A6-NOSWEEP,22,782,45,45,100.0,98.57,99.06,1,250,32,71.11,75.24,9,153,782,425,175,2,2,0,54,33,3817,35166.1,386.24,958.89,302.1
A6-NOSWEEP,23,404,45,45,100.0,89.02,89.8,1,250,36,80.0,71.92,1,97,404,-1,175,3,3,0,49,17,3466,20923.0,159.61,265.26,64.5
A6-NOSWEEP,24,1500,45,44,97.78,97.73,100.0,0,250,33,73.33,64.88,1,92,-1,625,100,16,9,0,246,145,9260,46762.0,452.72,817.13,679.1
A6-NOSWEEP,25,715,45,45,100.0,91.99,100.0,1,250,40,88.89,72.57,2,65,715,600,75,4,4,0,13,6,5043,29922.5,309.54,554.22,221.3
A6-NOSWEEP,26,806,45,45,100.0,95.71,100.0,1,250,34,75.56,66.43,2,86,806,600,100,3,3,1,467,84,5651,39497.7,310.77,596.06,250.5
A6-NOSWEEP,27,536,45,45,100.0,93.08,99.6,1,250,38,84.44,72.45,1,76,536,450,75,2,2,0,122,29,3873,28193.8,242.43,433.24,130.0
A6-NOSWEEP,28,435,45,45,100.0,93.81,99.56,1,250,30,66.67,76.82,1,155,435,375,200,2,2,0,45,32,2210,23166.8,222.62,320.6,96.9
A6-NOSWEEP,29,1500,45,44,97.78,99.14,99.56,0,250,31,68.89,66.55,1,113,-1,600,125,11,4,1,661,234,10145,47320.1,717.58,1529.03,1076.4
A6-NOSWEEP,30,1500,45,44,97.78,97.3,95.74,0,250,35,77.78,61.18,3,120,-1,775,200,15,7,1,1420,566,8859,42842.9,425.81,600.25,638.8
B5-NOTRAV,11,653,45,45,100.0,98.19,99.63,1,250,35,77.78,74.52,3,76,653,425,75,2,2,0,195,162,4349,31204.8,237.98,543.66,155.4
B5-NOTRAV,12,876,45,45,100.0,93.42,99.01,1,250,38,84.44,67.11,1,77,876,700,75,9,8,1,39,30,5955,38402.8,270.34,524.67,236.9
B5-NOTRAV,13,754,45,45,100.0,96.5,100.0,1,250,36,80.0,70.97,1,116,754,525,200,6,6,1,155,135,4042,31379.3,313.27,632.07,236.2
B5-NOTRAV,14,551,45,45,100.0,94.89,99.33,1,250,42,93.33,76.0,9,93,551,425,75,1,1,0,195,74,3689,30805.1,172.31,316.56,95.0
B5-NOTRAV,15,1359,45,45,100.0,99.38,99.38,1,250,32,71.11,65.92,1,114,1359,625,125,10,3,0,530,60,8920,47110.2,490.5,918.02,666.6
B5-NOTRAV,16,968,45,45,100.0,97.23,99.18,1,250,33,73.33,66.64,10,83,968,525,100,6,5,0,189,73,7375,43432.2,394.69,860.52,382.1
B5-NOTRAV,17,807,45,45,100.0,94.24,99.68,1,250,37,82.22,71.33,10,94,807,575,100,11,11,0,106,19,5177,33588.9,213.33,357.36,172.2
B5-NOTRAV,18,1500,45,41,91.11,98.4,83.45,0,250,30,66.67,67.8,1,145,-1,600,150,11,8,0,110,19,11818,42301.0,574.01,1011.65,861.1
B5-NOTRAV,19,1121,45,45,100.0,98.41,99.35,1,250,33,73.33,65.61,18,109,1121,625,100,7,5,0,94,92,7699,42776.0,452.46,1018.64,507.2
B5-NOTRAV,20,799,45,45,100.0,97.61,99.26,1,250,38,84.44,74.97,12,158,799,425,100,4,4,0,33,32,4767,34474.7,278.83,620.14,222.8
B5-NOTRAV,21,544,45,45,100.0,92.55,99.4,1,250,40,88.89,68.33,1,90,544,500,125,3,3,0,346,96,3922,28065.5,191.35,332.3,104.1
B5-NOTRAV,22,955,45,45,100.0,98.74,95.42,1,250,35,77.78,75.57,9,139,955,425,150,5,5,0,77,54,4997,38774.2,556.2,1420.03,531.2
B5-NOTRAV,23,992,45,45,100.0,98.5,99.36,1,250,35,77.78,69.11,1,79,992,500,125,4,4,0,371,142,8109,41827.3,488.5,1311.2,484.6
B5-NOTRAV,24,1064,45,45,100.0,99.32,100.0,1,250,37,82.22,66.77,1,74,1064,475,75,6,5,1,317,73,6938,39295.6,598.68,1268.14,637.0
B5-NOTRAV,25,1074,45,45,100.0,96.34,100.0,1,250,36,80.0,68.6,2,82,1074,550,75,4,3,0,162,58,6877,44954.3,534.38,1115.02,574.0
B5-NOTRAV,26,1013,45,45,100.0,97.33,99.82,1,250,35,77.78,64.75,2,76,1013,700,75,7,6,0,250,80,7475,46638.1,291.23,548.71,295.0
B5-NOTRAV,27,470,45,45,100.0,89.14,98.02,1,250,38,84.44,68.18,1,92,470,-1,100,1,1,0,116,23,3242,24824.6,178.32,296.79,83.8
B5-NOTRAV,28,897,45,45,100.0,98.23,100.0,1,250,28,62.22,76.02,1,130,897,425,325,4,4,0,3,1,5332,34762.0,567.17,1186.28,508.8
B5-NOTRAV,29,1241,45,45,100.0,99.24,100.0,1,250,34,75.56,63.0,1,104,1241,600,125,8,7,0,180,98,9046,51150.1,468.81,1055.96,581.8
B5-NOTRAV,30,878,45,45,100.0,93.04,99.37,1,250,29,64.44,63.36,3,134,878,675,150,4,3,1,675,474,7936,37617.5,337.52,573.27,296.4
B6-NOSUB,11,551,45,45,100.0,98.25,98.9,1,250,34,75.56,75.44,3,92,551,400,75,2,2,0,292,188,3526,28525.9,190.35,338.06,104.9
B6-NOSUB,12,792,45,45,100.0,93.51,99.37,1,250,37,82.22,70.37,1,87,792,600,75,9,9,0,22,18,5020,36731.6,248.25,429.29,196.6
B6-NOSUB,13,1404,45,45,100.0,99.51,100.0,1,250,36,80.0,74.37,1,93,1404,425,100,18,11,0,110,26,6033,42053.0,542.65,1115.39,761.9
B6-NOSUB,14,833,45,45,100.0,98.97,99.66,1,250,36,80.0,73.94,12,99,833,450,100,2,2,0,140,126,4966,41220.9,346.9,902.26,289.0
B6-NOSUB,15,1500,45,44,97.78,98.83,99.77,0,250,29,64.44,69.4,1,133,-1,600,175,10,4,0,122,58,8267,48769.6,553.8,1112.1,830.7
B6-NOSUB,16,1126,45,45,100.0,99.06,99.18,1,250,30,66.67,68.36,10,155,1126,475,125,11,8,1,161,79,7895,39234.4,486.73,1029.23,548.1
B6-NOSUB,17,816,45,45,100.0,95.19,99.68,1,250,41,91.11,74.63,9,128,816,450,150,5,5,0,8,1,4113,35488.7,372.64,835.3,304.1
B6-NOSUB,18,1500,45,41,91.11,98.73,83.45,0,250,25,55.56,64.5,1,197,-1,600,325,10,4,0,298,60,10312,46736.0,601.93,1081.65,902.9
B6-NOSUB,19,1500,45,44,97.78,98.79,99.89,0,250,33,73.33,70.66,17,140,-1,525,125,6,5,0,30,12,5178,43074.6,969.18,1937.91,1453.8
B6-NOSUB,20,1462,45,45,100.0,99.5,99.89,1,250,35,77.78,75.83,12,98,1462,425,100,11,8,1,933,724,6461,44976.2,808.35,1492.13,1181.9
B6-NOSUB,21,1371,45,45,100.0,99.19,100.0,1,250,37,82.22,70.03,1,88,1371,475,75,11,9,0,423,60,7092,44576.4,557.88,1318.32,764.9
B6-NOSUB,22,956,45,45,100.0,99.44,99.46,1,250,29,64.44,77.75,9,197,956,400,200,5,4,0,339,172,4134,38897.8,542.12,1157.07,518.3
B6-NOSUB,23,641,45,45,100.0,97.74,97.91,1,250,35,77.78,77.43,1,83,641,425,125,2,2,0,46,36,4715,32885.0,344.73,649.96,221.0
B6-NOSUB,24,830,45,45,100.0,98.32,99.88,1,250,36,80.0,70.28,1,71,830,475,75,9,9,0,299,44,5704,34354.5,249.34,516.77,207.0
B6-NOSUB,25,890,45,45,100.0,94.72,99.69,1,250,37,82.22,73.19,3,113,890,525,100,5,5,0,6,2,6080,37045.8,361.1,711.64,321.4
B6-NOSUB,26,619,45,45,100.0,93.31,100.0,1,250,37,82.22,69.21,2,77,619,550,75,2,2,0,110,21,4206,32067.7,211.92,343.45,131.2
B6-NOSUB,27,733,45,45,100.0,95.18,100.0,1,250,38,84.44,72.45,1,76,733,450,75,3,3,0,138,29,4998,35881.7,399.37,1089.93,292.8
B6-NOSUB,28,651,45,45,100.0,97.65,99.85,1,250,30,66.67,76.5,1,132,651,350,150,2,2,0,339,309,3315,30123.4,447.66,1021.33,291.4
B6-NOSUB,29,1500,45,44,97.78,99.17,99.47,0,250,30,66.67,69.57,1,83,-1,575,75,11,6,0,9,2,8718,50319.5,732.47,1449.78,1098.8
B6-NOSUB,30,1500,45,44,97.78,96.86,99.61,0,250,33,73.33,64.98,3,113,-1,675,100,12,5,0,923,93,10210,45097.4,504.19,799.45,756.3
B7-NOGAME,11,700,45,45,100.0,98.79,100.0,1,250,39,86.67,73.63,12,66,700,400,75,2,2,0,0,0,4231,33924.5,234.62,471.44,164.3
B7-NOGAME,12,602,45,45,100.0,89.81,100.0,1,250,39,86.67,64.85,1,72,602,-1,75,3,3,0,0,0,5311,30769.4,209.17,359.85,125.9
B7-NOGAME,13,770,45,45,100.0,97.11,100.0,1,250,39,86.67,69.64,1,95,770,500,100,4,4,0,0,0,3672,33327.3,267.01,459.94,205.6
B7-NOGAME,14,647,45,45,100.0,96.98,100.0,1,250,34,75.56,74.28,13,107,647,450,75,0,0,0,0,0,4286,35014.9,188.98,339.98,122.3
B7-NOGAME,15,1500,45,44,97.78,98.77,100.0,0,250,29,64.44,63.23,1,95,-1,600,75,7,2,0,8,6,8265,47532.1,908.59,2080.97,1362.9
B7-NOGAME,16,687,45,45,100.0,93.93,99.18,1,250,35,77.78,66.21,9,67,687,575,75,1,1,0,1,1,5057,32891.7,242.91,407.74,166.9
B7-NOGAME,17,585,45,45,100.0,94.08,99.84,1,250,38,84.44,72.45,6,72,585,450,75,3,3,0,4,2,3856,28620.2,187.86,322.67,109.9
B7-NOGAME,18,1500,45,43,95.56,98.68,90.9,0,250,32,71.11,64.2,1,123,-1,550,125,10,2,0,1,1,11351,49216.0,813.86,1484.43,1220.8
B7-NOGAME,19,1500,45,44,97.78,97.57,100.0,0,250,31,68.89,69.02,4,145,-1,525,100,7,2,0,3,1,8831,47046.5,1115.17,2301.42,1672.8
B7-NOGAME,20,1142,45,45,100.0,98.5,100.0,1,250,39,86.67,70.87,12,112,1142,475,100,3,3,0,47,13,6408,41097.8,815.99,1864.91,931.9
B7-NOGAME,21,589,45,45,100.0,92.79,99.64,1,250,39,86.67,69.97,1,78,589,525,75,3,3,0,91,18,4175,29384.2,173.61,318.77,102.3
B7-NOGAME,22,1500,45,44,97.78,98.98,100.0,0,250,33,73.33,75.91,11,115,-1,450,100,10,2,1,1150,232,8087,47423.6,965.62,1968.73,1448.5
B7-NOGAME,23,806,45,45,100.0,97.52,100.0,1,250,37,82.22,66.07,1,104,806,550,100,4,4,0,1,1,6543,38331.2,213.73,387.88,172.3
B7-NOGAME,24,534,45,45,100.0,90.36,99.88,1,250,38,84.44,69.86,1,85,534,525,75,4,4,0,0,0,4102,25301.0,173.93,296.98,92.9
B7-NOGAME,25,825,45,45,100.0,97.68,100.0,1,250,42,93.33,68.51,3,79,825,550,75,0,0,0,2,1,5764,38530.4,284.96,593.89,235.1
B7-NOGAME,26,587,45,45,100.0,92.46,99.54,1,250,40,88.89,69.38,8,94,587,550,75,1,1,0,72,14,4788,30636.8,181.21,356.99,106.4
B7-NOGAME,27,543,45,45,100.0,92.0,99.68,1,250,38,84.44,67.46,1,100,543,500,100,1,1,0,60,15,3931,29345.8,202.89,370.24,110.2
B7-NOGAME,28,682,45,45,100.0,97.36,98.97,1,250,33,73.33,69.46,1,132,682,450,150,1,1,0,10,5,4330,33919.8,362.2,656.08,247.0
B7-NOGAME,29,1500,45,44,97.78,99.05,100.0,0,250,35,77.78,67.0,1,116,-1,575,100,15,2,0,131,90,11819,59069.3,544.55,1183.19,816.9
B7-NOGAME,30,669,45,45,100.0,95.28,99.76,1,250,37,82.22,67.47,10,94,669,525,100,5,5,0,0,0,5245,28431.1,347.55,528.72,232.5
X-NEITHER,11,396,45,45,100.0,92.61,99.39,1,250,32,71.11,73.95,16,145,396,375,150,4,4,0,0,0,2540,18806.3,201.43,312.15,79.8
X-NEITHER,12,566,45,45,100.0,91.75,99.64,1,250,31,68.89,67.3,1,155,566,550,250,3,3,0,0,0,4992,27640.4,246.11,462.63,139.3
X-NEITHER,13,381,45,45,100.0,88.51,98.88,1,250,39,86.67,75.81,1,157,381,-1,175,4,4,0,0,0,1888,17705.0,216.64,297.34,82.6
X-NEITHER,14,647,45,45,100.0,98.82,100.0,1,250,25,55.56,76.37,16,201,647,375,275,2,2,0,1,1,4277,29938.3,286.01,683.73,185.1
X-NEITHER,15,1500,45,44,97.78,98.76,100.0,0,250,25,55.56,65.71,1,236,-1,450,275,2,2,0,3,1,9249,41124.4,1187.15,2169.39,1780.8
X-NEITHER,16,678,45,45,100.0,97.8,99.75,1,250,33,73.33,68.58,4,195,678,425,150,4,4,0,37,36,5653,30210.8,280.12,560.87,189.9
X-NEITHER,17,438,45,45,100.0,91.86,99.04,1,250,42,93.33,75.79,8,104,438,425,75,3,3,0,0,0,3035,20040.6,227.54,374.76,99.7
X-NEITHER,18,1500,45,41,91.11,98.71,83.45,0,250,24,53.33,65.34,1,228,-1,550,425,10,7,0,0,0,11806,37522.3,801.51,1529.67,1202.3
X-NEITHER,19,906,45,45,100.0,98.05,100.0,1,250,30,66.67,69.78,4,171,906,425,100,2,2,0,1,1,6647,32525.4,784.36,1871.1,710.7
X-NEITHER,20,386,45,45,100.0,90.53,95.34,1,250,30,66.67,71.43,2,180,386,-1,350,2,2,0,0,0,2654,18188.6,220.18,304.46,85.0
X-NEITHER,21,346,45,45,100.0,88.22,99.28,1,250,38,84.44,75.46,1,180,346,-1,150,2,2,0,90,18,2390,15366.2,186.21,275.46,64.4
X-NEITHER,22,496,45,45,100.0,95.75,99.6,1,250,34,75.56,74.65,19,171,496,425,225,4,4,0,0,0,2946,21393.0,222.44,361.59,110.3
X-NEITHER,23,748,45,45,100.0,99.15,99.73,1,250,23,51.11,73.84,1,227,748,425,275,7,7,0,1,1,6529,29078.1,246.02,392.59,184.0
X-NEITHER,24,722,45,45,100.0,99.33,100.0,1,250,31,68.89,71.74,1,177,722,400,200,4,4,0,2,1,5539,29426.8,396.06,771.6,286.0
X-NEITHER,25,430,45,45,100.0,84.99,95.3,1,250,34,75.56,68.44,3,144,430,-1,175,2,2,0,0,0,3364,20473.8,211.91,301.81,91.1
X-NEITHER,26,581,45,45,100.0,96.71,99.27,1,250,30,66.67,67.25,8,179,581,400,300,1,1,2,363,85,4540,26833.8,237.52,439.46,138.0
X-NEITHER,27,1500,45,44,97.78,97.66,99.84,0,250,37,82.22,76.2,1,131,-1,400,75,1,0,0,69,15,10351,45248.8,1335.36,2210.56,2003.1
X-NEITHER,28,536,45,45,100.0,96.04,97.79,1,250,33,73.33,73.52,1,141,536,425,200,1,1,0,0,0,3180,24282.6,423.57,880.2,227.1
X-NEITHER,29,1500,45,44,97.78,99.12,100.0,0,250,24,53.33,71.24,1,194,-1,450,300,6,4,0,7,1,9633,39957.3,1140.95,2222.12,1711.5
X-NEITHER,30,713,45,45,100.0,95.56,99.61,1,250,24,53.33,66.69,7,231,713,450,275,4,4,0,0,0,5780,26569.4,405.04,688.15,288.8
