n_requested,n_actual,grid,cells_per_robot,seed,steps_run,survivors,final_cov,final_found,found_frac,deaths,hazard_deaths,battery_deaths,peak_relays,t_first_found,t_half_found,t_all_found,completed,wall_s,step_mean_ms,step_p50_ms,step_p90_ms,step_max_ms,ground_mean_ms,ground_p90_ms,astar_sum_mean_ms,astar_max_mean_ms,astar_max_p90_ms,dist_mean_ms,dist_p90_ms,role_ms,alloc_ms,relay_cover_ms,explorer_move_ms,relay_move_ms,astar_explorer_ms,astar_relay_ms,other_ms,step_ms_per_robot,ground_ms_per_robot,role_ms_per_robot,alloc_ms_per_robot,relay_cover_ms_per_robot,explorer_move_ms_per_robot,relay_move_ms_per_robot
90,90,268,798.0,15,411,81,95.36,81,1.0,6,0,6,7,1,112,411,1,137.3,333.955,261.339,504.934,1746.267,251.654,398.679,82.301,31.049,60.173,282.703,438.32,16.958,37.885,0.706,99.371,28.946,56.657,25.644,150.089,3.7106,2.7962,0.1884,0.4209,0.0078,1.1041,0.3216
90,90,268,798.0,16,480,81,98.62,81,1.0,5,0,5,6,1,105,480,1,184.3,383.888,299.839,845.743,1470.394,269.381,564.069,114.507,23.169,60.134,292.55,587.328,18.355,54.015,0.796,163.675,4.198,113.927,0.58,142.849,4.2654,2.9931,0.2039,0.6002,0.0088,1.8186,0.0466
90,90,268,798.0,17,828,81,99.96,81,1.0,31,0,31,6,1,92,828,1,385.6,465.64,322.78,1063.298,2185.673,208.497,348.359,257.144,37.646,62.102,246.143,392.08,16.527,33.141,0.757,305.539,3.444,256.705,0.439,106.233,5.1738,2.3166,0.1836,0.3682,0.0084,3.3949,0.0383
90,90,268,798.0,18,1500,81,99.94,77,0.951,48,0,48,7,1,190,-1,0,1384.8,923.206,646.694,2343.548,3661.87,168.233,296.245,754.973,47.47,64.162,215.703,333.658,10.737,11.351,0.492,817.538,2.634,754.432,0.541,80.453,10.2578,1.8693,0.1193,0.1261,0.0055,9.0838,0.0293
90,90,268,798.0,19,390,81,97.22,81,1.0,1,0,1,7,1,97,390,1,147.6,378.439,316.379,715.44,1511.199,280.137,437.135,98.301,22.324,61.973,302.461,494.119,18.88,44.781,0.95,162.567,3.152,97.641,0.661,148.11,4.2049,3.1126,0.2098,0.4976,0.0106,1.8063,0.035
90,90,268,798.0,20,1500,81,100.0,80,0.988,29,0,29,8,1,85,-1,0,512.2,341.482,187.839,593.297,3273.626,197.473,320.529,144.009,11.964,59.361,209.436,350.815,11.953,20.849,0.607,228.45,1.259,143.659,0.35,78.364,3.7942,2.1941,0.1328,0.2317,0.0067,2.5383,0.014
100,100,284,806.6,11,554,91,99.52,91,1.0,18,0,18,6,1,172,554,1,242.8,438.297,359.464,803.893,1868.365,303.2,515.673,135.097,28.483,68.674,331.683,528.505,22.194,49.201,0.728,204.059,2.879,134.688,0.409,159.236,4.383,3.032,0.2219,0.492,0.0073,2.0406,0.0288
100,100,284,806.6,12,492,91,98.49,91,1.0,14,0,14,7,9,162,492,1,249.6,507.226,379.545,1185.435,3433.914,306.583,623.507,200.643,33.723,72.642,340.306,640.249,20.666,58.762,0.964,259.781,3.937,199.822,0.821,163.117,5.0723,3.0658,0.2067,0.5876,0.0096,2.5978,0.0394
100,100,284,806.6,13,383,91,95.51,91,1.0,0,0,0,7,1,166,383,1,175.5,458.224,378.436,920.613,2028.944,317.666,652.378,140.558,35.901,73.389,353.567,670.731,29.533,55.546,0.952,192.55,5.753,138.846,1.712,173.89,4.5822,3.1767,0.2953,0.5555,0.0095,1.9255,0.0575
100,100,284,806.6,14,449,91,98.61,91,1.0,5,0,5,7,1,62,449,1,186.5,415.286,294.868,945.919,2716.853,327.374,695.189,87.912,21.202,67.381,348.576,735.78,30.038,67.485,0.912,147.259,3.497,86.97,0.941,166.094,4.1529,3.2737,0.3004,0.6749,0.0091,1.4726,0.035
100,100,284,806.6,15,516,91,99.86,91,1.0,9,0,9,7,1,109,516,1,200.7,388.888,339.14,630.176,1842.06,269.758,440.02,119.131,32.809,71.948,302.567,477.257,18.477,28.297,0.835,184.651,3.024,118.424,0.706,153.604,3.8889,2.6976,0.1848,0.283,0.0084,1.8465,0.0302
100,100,284,806.6,16,478,91,98.76,91,1.0,8,0,8,6,1,96,478,1,231.4,484.044,387.355,1015.799,1782.702,300.491,539.527,183.553,36.376,70.256,336.866,593.575,23.29,46.386,0.835,247.448,2.817,182.902,0.651,163.268,4.8404,3.0049,0.2329,0.4639,0.0084,2.4745,0.0282
100,100,284,806.6,17,445,91,98.97,91,1.0,2,0,2,7,1,118,445,1,181.0,406.617,318.372,629.323,1655.705,308.176,456.373,98.442,25.299,69.818,333.475,508.77,18.092,43.231,0.752,175.617,4.585,97.674,0.768,164.341,4.0662,3.0818,0.1809,0.4323,0.0075,1.7562,0.0459
100,100,284,806.6,18,474,91,99.44,91,1.0,11,0,11,7,8,125,474,1,230.1,485.339,371.233,1100.423,2696.631,282.226,438.348,203.113,41.244,71.84,323.47,501.235,21.976,38.863,0.776,231.47,34.053,173.602,29.51,158.202,4.8534,2.8223,0.2198,0.3886,0.0078,2.3147,0.3405
100,100,284,806.6,19,591,91,99.72,91,1.0,25,0,25,7,1,98,591,1,291.3,492.808,350.117,1183.723,2743.036,297.427,607.529,195.381,30.479,71.226,327.906,650.02,18.772,57.133,0.894,263.474,4.088,194.731,0.65,148.446,4.9281,2.9743,0.1877,0.5713,0.0089,2.6347,0.0409
100,100,284,806.6,20,675,91,99.96,91,1.0,21,0,21,7,1,99,675,1,937.7,1389.136,1078.991,2963.436,5364.36,265.991,410.318,1123.145,50.134,72.611,316.125,465.659,17.907,32.097,0.763,1194.106,5.285,1122.156,0.989,138.978,13.8914,2.6599,0.1791,0.321,0.0076,11.9411,0.0528
