n_requested,n_actual,grid,cells_per_robot,seed,steps_run,survivors,final_cov,final_found,found_frac,deaths,hazard_deaths,battery_deaths,peak_relays,t_first_found,t_half_found,t_all_found,completed,wall_s,step_mean_ms,step_p50_ms,step_p90_ms,step_max_ms,ground_mean_ms,ground_p90_ms,astar_sum_mean_ms,astar_max_mean_ms,astar_max_p90_ms,dist_mean_ms,dist_p90_ms,role_ms,alloc_ms,relay_cover_ms,explorer_move_ms,relay_move_ms,astar_explorer_ms,astar_relay_ms,other_ms,step_ms_per_robot,ground_ms_per_robot,role_ms_per_robot,alloc_ms_per_robot,relay_cover_ms_per_robot,explorer_move_ms_per_robot,relay_move_ms_per_robot
90,90,268,798.0,4,1500,81,99.97,79,0.975,32,0,31,6,6,120,-1,0,1173.2,782.099,603.953,1680.296,3323.457,218.137,346.339,563.962,53.704,69.929,271.842,401.234,13.033,22.347,0.662,642.188,1.201,563.531,0.431,102.668,8.69,2.4237,0.1448,0.2483,0.0074,7.1354,0.0133
90,90,268,798.0,5,559,81,99.15,81,1.0,5,0,5,7,1,135,559,1,254.5,455.292,353.06,1008.759,1710.848,301.48,619.443,153.811,30.271,65.657,331.751,667.299,26.161,60.046,1.088,208.3,4.233,153.147,0.665,155.464,5.0588,3.3498,0.2907,0.6672,0.0121,2.3144,0.047
90,90,268,798.0,6,1500,81,99.71,66,0.815,32,0,26,7,3,175,-1,0,1478.5,985.656,387.148,2815.217,4011.671,225.555,349.673,760.102,40.245,69.963,265.8,395.944,13.318,18.251,0.674,849.573,1.537,759.756,0.346,102.304,10.9517,2.5062,0.148,0.2028,0.0075,9.4397,0.0171
90,90,268,798.0,7,1500,81,99.99,80,0.988,31,0,26,7,1,177,-1,0,903.0,601.985,292.702,1488.977,4191.168,214.296,347.495,387.689,38.25,69.175,252.545,404.502,12.811,20.586,0.556,436.963,35.917,357.047,30.642,95.151,6.6887,2.3811,0.1423,0.2287,0.0062,4.8551,0.3991
90,90,268,798.0,8,613,81,99.01,81,1.0,12,0,12,6,4,91,613,1,452.7,738.439,499.278,1590.935,2332.758,276.197,433.893,462.242,51.299,68.397,327.496,493.127,18.789,39.122,0.978,530.569,4.662,461.714,0.528,144.318,8.2049,3.0689,0.2088,0.4347,0.0109,5.8952,0.0518
90,90,268,798.0,9,518,81,97.86,81,1.0,4,0,4,6,1,112,518,1,235.8,455.274,364.915,933.907,1945.258,291.575,491.871,163.698,39.295,68.133,330.87,551.581,22.795,52.691,0.589,183.446,35.184,133.444,30.255,160.569,5.0586,3.2397,0.2533,0.5855,0.0065,2.0383,0.3909
100,100,284,806.6,0,561,91,98.08,91,1.0,8,0,8,7,1,140,561,1,399.7,712.412,521.586,1414.79,3482.918,382.659,808.874,329.752,46.702,77.802,429.362,855.966,35.075,76.965,0.963,409.512,6.892,328.829,0.923,183.004,7.1241,3.8266,0.3508,0.7696,0.0096,4.0951,0.0689
100,100,284,806.6,1,514,91,94.27,91,1.0,2,0,2,8,1,65,514,1,267.5,520.386,397.474,1110.956,1958.491,374.722,811.552,145.664,39.775,72.302,414.496,856.741,27.669,79.74,1.022,160.263,60.493,94.415,51.249,191.198,5.2039,3.7472,0.2767,0.7974,0.0102,1.6026,0.6049
100,100,284,806.6,2,1500,91,99.99,90,0.989,40,0,39,7,1,153,-1,0,484.2,322.784,245.436,576.015,3987.467,240.701,421.49,82.083,18.358,74.78,259.059,456.819,19.225,27.326,0.866,158.584,2.199,81.59,0.493,114.583,3.2278,2.407,0.1923,0.2733,0.0087,1.5858,0.022
100,100,284,806.6,3,588,91,97.26,91,1.0,5,0,5,6,1,122,588,1,388.1,659.949,495.992,1446.734,2968.469,374.813,632.332,285.137,38.604,77.893,413.416,698.661,26.91,50.772,0.855,393.708,4.302,284.47,0.667,183.402,6.5995,3.7481,0.2691,0.5077,0.0086,3.9371,0.043
100,100,284,806.6,4,615,91,99.22,91,1.0,14,1,13,6,1,115,615,1,301.3,489.839,411.4,1021.891,1837.799,324.033,643.468,165.807,41.605,76.929,365.638,671.519,26.732,52.179,0.929,231.508,2.786,165.189,0.618,175.705,4.8984,3.2403,0.2673,0.5218,0.0093,2.3151,0.0279
100,100,284,806.6,5,629,91,99.62,91,1.0,16,0,16,6,3,139,629,1,421.0,669.261,513.436,1394.215,2958.336,334.4,644.17,334.86,47.555,79.048,381.956,722.625,26.126,54.628,0.905,403.498,2.574,334.384,0.476,181.53,6.6926,3.344,0.2613,0.5463,0.009,4.035,0.0257
100,100,284,806.6,6,674,91,99.67,91,1.0,20,0,20,7,1,111,674,1,331.7,492.168,350.699,1221.342,1997.829,347.236,756.356,144.933,27.561,76.836,374.796,775.905,24.851,68.655,0.924,226.237,4.741,144.247,0.685,166.76,4.9217,3.4724,0.2485,0.6865,0.0092,2.2624,0.0474
100,100,284,806.6,7,683,91,99.67,91,1.0,19,0,19,6,2,283,683,1,400.4,586.22,388.549,1485.105,2233.99,295.043,461.679,291.177,35.892,76.004,330.935,506.203,25.223,32.442,1.035,354.837,4.518,290.551,0.625,168.165,5.8622,2.9504,0.2522,0.3244,0.0103,3.5484,0.0452
100,100,284,806.6,8,696,91,99.88,91,1.0,24,0,22,7,1,119,696,1,689.2,990.282,744.046,1994.135,3318.195,339.794,723.697,650.488,59.899,80.654,399.693,779.968,26.171,70.182,0.844,724.386,3.276,650.02,0.469,165.423,9.9028,3.3979,0.2617,0.7018,0.0084,7.2439,0.0328
100,100,284,806.6,9,1500,91,99.95,85,0.934,42,0,41,7,1,135,-1,0,1424.8,949.86,508.682,2831.98,3927.798,250.809,423.087,699.051,50.261,78.479,301.07,467.546,20.733,26.391,0.704,783.643,2.752,698.506,0.545,115.637,9.4986,2.5081,0.2073,0.2639,0.007,7.8364,0.0275
