n_requested,n_actual,grid,cells_per_robot,seed,steps_run,survivors,final_cov,final_found,found_frac,deaths,hazard_deaths,battery_deaths,peak_relays,t_first_found,t_half_found,t_all_found,completed,wall_s,step_mean_ms,step_p50_ms,step_p90_ms,step_max_ms,ground_mean_ms,ground_p90_ms,astar_sum_mean_ms,astar_max_mean_ms,astar_max_p90_ms,dist_mean_ms,dist_p90_ms,role_ms,alloc_ms,relay_cover_ms,explorer_move_ms,relay_move_ms,astar_explorer_ms,astar_relay_ms,other_ms,step_ms_per_robot,ground_ms_per_robot,role_ms_per_robot,alloc_ms_per_robot,relay_cover_ms_per_robot,explorer_move_ms_per_robot,relay_move_ms_per_robot
30,30,156,811.2,85,1500,27,99.68,26,0.963,11,0,11,6,1,154,-1,0,248.8,165.852,169.814,267.205,412.407,48.943,72.451,116.909,15.508,19.639,64.451,89.076,6.344,6.776,0.389,129.382,0.739,116.814,0.095,22.221,5.5284,1.6314,0.2115,0.2259,0.013,4.3127,0.0246
30,30,156,811.2,86,538,27,88.21,27,1.0,0,0,0,7,4,125,538,1,47.5,88.236,75.387,149.948,267.846,61.697,102.809,26.539,7.347,19.038,69.043,116.595,4.115,8.95,0.52,43.292,1.358,26.366,0.173,30.0,2.9412,2.0566,0.1372,0.2983,0.0173,1.4431,0.0453
30,30,156,811.2,87,1500,27,99.94,26,0.963,15,0,14,8,1,65,-1,0,97.5,64.976,51.746,133.711,304.595,41.789,66.992,23.186,8.124,19.565,49.913,83.715,4.091,6.841,0.479,32.511,1.071,23.014,0.173,19.983,2.1659,1.393,0.1364,0.228,0.016,1.0837,0.0357
30,30,156,811.2,88,997,27,99.7,27,1.0,10,0,10,7,15,87,997,1,86.4,86.634,68.609,156.049,411.006,44.63,63.93,42.004,12.388,19.666,57.017,82.296,4.932,5.791,0.352,49.466,1.044,41.874,0.13,25.049,2.8878,1.4877,0.1644,0.193,0.0117,1.6489,0.0348
30,30,156,811.2,89,1390,27,99.97,27,1.0,11,0,11,7,1,77,1390,1,92.5,66.568,48.747,138.439,334.364,34.443,58.055,32.125,9.834,19.126,44.278,70.805,2.927,3.636,0.245,35.022,6.593,26.746,5.378,18.146,2.2189,1.1481,0.0976,0.1212,0.0082,1.1674,0.2198
30,30,156,811.2,90,992,27,99.83,27,1.0,10,1,8,7,1,79,992,1,63.2,63.754,53.735,117.672,241.846,44.354,65.687,19.4,7.881,19.098,52.236,79.777,3.995,6.572,0.525,26.481,0.91,19.238,0.162,25.27,2.1251,1.4785,0.1332,0.2191,0.0175,0.8827,0.0303
30,30,156,811.2,91,917,27,99.6,27,1.0,12,0,12,7,1,56,917,1,73.0,79.559,66.732,160.871,293.34,46.69,80.252,32.869,11.518,19.786,58.208,95.58,4.313,8.114,0.571,39.406,1.133,32.584,0.285,26.021,2.652,1.5563,0.1438,0.2705,0.019,1.3135,0.0378
30,30,156,811.2,92,562,27,85.73,27,1.0,3,2,1,6,9,187,562,1,40.8,72.602,58.527,139.146,308.56,53.314,108.08,19.289,7.94,18.822,61.254,121.733,3.833,8.989,0.483,21.165,7.975,13.441,5.848,30.157,2.4201,1.7771,0.1278,0.2996,0.0161,0.7055,0.2658
30,30,156,811.2,93,687,27,91.52,27,1.0,8,0,8,7,1,76,687,1,74.6,108.63,102.295,154.534,299.392,64.246,91.551,44.384,11.777,19.701,76.022,103.351,3.643,7.372,0.37,63.798,6.297,39.727,4.658,27.149,3.621,2.1415,0.1214,0.2457,0.0123,2.1266,0.2099
30,30,156,811.2,94,1279,27,98.39,27,1.0,16,1,14,7,1,158,1279,1,119.6,93.506,80.109,163.904,400.1,48.79,73.435,44.716,11.948,19.327,60.738,88.364,3.907,6.92,0.443,56.624,0.878,44.52,0.196,24.734,3.1169,1.6263,0.1302,0.2307,0.0148,1.8875,0.0293
30,30,156,811.2,95,1500,27,99.87,26,0.963,11,0,11,7,8,99,-1,0,122.7,81.797,56.548,206.585,389.117,34.419,57.584,47.378,9.747,19.868,44.166,74.46,3.225,3.07,0.317,57.648,0.592,47.278,0.1,16.946,2.7266,1.1473,0.1075,0.1023,0.0106,1.9216,0.0197
30,30,156,811.2,96,596,27,88.76,27,1.0,2,0,2,6,4,98,596,1,40.0,67.125,52.453,141.235,264.599,57.438,112.655,9.687,3.962,12.704,61.4,120.427,6.942,10.786,0.495,16.614,0.976,9.512,0.175,31.311,2.2375,1.9146,0.2314,0.3595,0.0165,0.5538,0.0325
30,30,156,811.2,97,1500,27,99.5,24,0.889,14,1,12,6,23,138,-1,0,182.2,121.429,119.751,184.455,310.584,46.806,70.682,74.624,16.003,19.611,62.808,88.668,5.964,5.032,0.365,86.994,0.785,74.494,0.13,22.29,4.0476,1.5602,0.1988,0.1677,0.0122,2.8998,0.0262
30,30,156,811.2,98,757,27,98.92,27,1.0,9,0,9,6,1,197,757,1,67.4,89.014,72.947,160.036,323.185,49.781,72.318,39.233,10.682,19.933,60.463,89.828,5.079,6.573,0.542,47.31,1.156,38.964,0.269,28.354,2.9671,1.6594,0.1693,0.2191,0.0181,1.577,0.0385
30,30,156,811.2,99,812,27,98.3,27,1.0,9,0,9,6,1,111,812,1,61.6,75.814,65.754,134.313,284.001,54.817,100.229,20.996,6.311,18.895,61.128,111.182,4.585,9.141,0.565,32.636,1.038,20.746,0.251,27.849,2.5271,1.8272,0.1528,0.3047,0.0188,1.0879,0.0346
30,30,156,811.2,100,1500,27,99.97,26,0.963,14,1,11,7,37,91,-1,0,97.8,65.18,58.258,140.545,302.615,38.521,69.411,26.659,7.573,19.394,46.094,81.359,2.985,5.188,0.445,38.005,0.63,26.514,0.144,17.927,2.1727,1.284,0.0995,0.1729,0.0148,1.2668,0.021
30,30,156,811.2,101,1351,27,99.75,27,1.0,16,0,16,7,7,132,1351,1,111.2,82.268,75.206,146.894,330.631,39.173,62.814,43.095,13.431,20.637,52.604,82.144,3.14,5.864,0.488,49.8,0.926,42.893,0.203,22.05,2.7423,1.3058,0.1047,0.1955,0.0163,1.66,0.0309
30,30,156,811.2,102,674,27,94.71,27,1.0,8,1,7,6,1,115,674,1,67.6,100.266,90.908,164.575,308.605,55.327,102.936,44.94,14.296,20.511,69.622,121.496,3.844,10.085,0.355,49.814,6.793,39.855,5.085,29.375,3.3422,1.8442,0.1281,0.3362,0.0118,1.6605,0.2264
30,30,156,811.2,103,1047,27,98.92,27,1.0,10,2,8,7,1,73,1047,1,140.0,133.719,109.49,256.875,398.319,46.5,64.869,87.22,13.528,19.841,60.028,81.196,3.92,5.334,0.512,98.221,0.809,87.087,0.133,24.923,4.4573,1.55,0.1307,0.1778,0.0171,3.274,0.027
30,30,156,811.2,104,748,27,94.33,27,1.0,8,1,7,6,8,78,748,1,69.4,92.825,68.092,191.7,409.012,55.674,117.719,37.151,10.11,19.414,65.784,133.126,4.039,11.234,0.534,45.63,1.507,36.898,0.253,29.882,3.0942,1.8558,0.1346,0.3745,0.0178,1.521,0.0502
30,30,156,811.2,105,824,27,93.15,27,1.0,8,0,8,6,3,53,824,1,65.0,78.877,68.05,140.295,339.034,57.11,90.751,21.767,7.399,19.182,64.509,104.463,5.711,7.559,0.595,33.289,1.169,21.551,0.216,30.554,2.6292,1.9037,0.1904,0.252,0.0198,1.1096,0.039
30,30,156,811.2,106,673,27,89.73,27,1.0,7,0,7,5,8,101,673,1,50.3,74.714,58.404,165.302,280.628,54.687,113.393,20.028,8.041,19.451,62.728,123.637,3.552,10.744,0.502,27.5,0.939,19.747,0.281,31.478,2.4905,1.8229,0.1184,0.3581,0.0167,0.9167,0.0313
30,30,156,811.2,107,1500,27,97.88,24,0.889,16,1,15,7,3,124,-1,0,161.4,107.566,104.135,176.317,326.59,43.413,62.586,64.154,15.186,19.945,58.599,80.8,3.815,6.127,0.407,73.308,0.83,64.034,0.119,23.079,3.5855,1.4471,0.1272,0.2042,0.0136,2.4436,0.0277
30,30,156,811.2,108,419,27,79.06,27,1.0,1,1,0,7,12,54,419,1,27.8,66.347,52.645,149.405,303.17,55.098,120.922,11.249,5.171,18.86,60.269,127.755,4.682,11.251,0.641,17.285,1.654,10.926,0.323,30.833,2.2116,1.8366,0.1561,0.375,0.0214,0.5762,0.0551
30,30,156,811.2,109,604,27,91.21,27,1.0,3,0,3,7,14,88,604,1,50.6,83.732,72.153,147.113,335.734,54.288,106.042,29.444,12.292,19.44,66.58,121.322,4.607,9.61,0.482,30.271,7.297,23.731,5.713,31.466,2.7911,1.8096,0.1536,0.3203,0.0161,1.009,0.2432
30,30,156,811.2,110,1500,27,99.22,22,0.815,14,0,14,8,4,167,-1,0,158.0,105.311,97.805,187.681,354.247,39.643,58.863,65.667,15.48,19.902,55.123,78.028,3.957,5.056,0.369,72.566,1.413,65.458,0.21,21.949,3.5104,1.3214,0.1319,0.1685,0.0123,2.4189,0.0471
30,30,156,811.2,111,917,27,98.27,27,1.0,10,0,10,6,14,65,917,1,68.0,74.194,65.691,112.391,303.105,48.259,69.8,25.935,9.742,18.911,58.0,82.822,4.763,5.757,0.345,29.302,7.649,19.626,6.309,26.379,2.4731,1.6086,0.1588,0.1919,0.0115,0.9767,0.255
30,30,156,811.2,112,1500,27,99.92,26,0.963,9,0,9,6,1,87,-1,0,95.3,63.513,49.763,130.646,282.082,39.248,65.975,24.265,7.302,18.961,46.55,82.511,2.791,4.311,0.195,34.732,3.527,21.429,2.836,17.957,2.1171,1.3083,0.093,0.1437,0.0065,1.1577,0.1176
30,30,156,811.2,113,1235,27,99.98,27,1.0,12,1,11,6,1,97,1235,1,71.1,57.541,46.446,105.009,321.886,39.917,63.427,17.624,7.07,18.916,46.987,75.628,3.802,5.057,0.293,23.327,5.044,13.693,3.931,20.017,1.918,1.3306,0.1267,0.1686,0.0098,0.7776,0.1681
30,30,156,811.2,114,1500,27,99.09,21,0.778,10,0,7,7,1,295,-1,0,291.4,194.265,231.382,282.561,360.394,40.342,61.261,153.923,17.942,19.922,58.284,80.192,3.026,3.025,0.122,162.802,4.351,150.519,3.404,20.938,6.4755,1.3447,0.1009,0.1008,0.0041,5.4267,0.145
30,30,156,811.2,115,604,27,90.22,27,1.0,2,0,2,6,2,116,604,1,54.6,90.428,75.019,158.49,314.134,58.8,103.034,31.628,11.364,20.582,70.165,118.222,4.691,8.831,0.281,38.464,5.073,28.195,3.432,33.088,3.0143,1.96,0.1564,0.2944,0.0094,1.2821,0.1691
30,30,156,811.2,116,676,27,98.98,27,1.0,8,0,7,6,1,113,676,1,60.0,88.762,75.409,162.597,351.932,48.641,71.952,40.121,13.675,20.847,62.316,88.203,3.16,7.166,0.572,47.641,1.045,39.929,0.192,29.178,2.9587,1.6214,0.1053,0.2389,0.0191,1.588,0.0348
30,30,156,811.2,117,817,27,99.09,27,1.0,13,1,11,7,7,78,817,1,64.7,79.234,63.239,160.008,295.678,50.11,95.102,29.124,9.176,19.95,59.286,111.938,7.849,8.203,0.611,35.715,0.911,28.865,0.26,25.945,2.6411,1.6703,0.2616,0.2734,0.0204,1.1905,0.0304
30,30,156,811.2,118,681,27,95.27,27,1.0,4,0,4,7,5,128,681,1,111.4,163.606,124.092,388.827,549.652,54.663,91.056,108.943,15.112,20.199,69.775,110.367,4.268,7.377,0.487,119.683,1.003,108.767,0.177,30.788,5.4535,1.8221,0.1423,0.2459,0.0162,3.9894,0.0334
30,30,156,811.2,119,614,27,87.99,27,1.0,2,0,2,6,20,64,614,1,60.4,98.297,82.229,174.677,363.668,57.722,107.474,40.575,13.19,20.246,70.912,120.921,7.082,8.922,0.312,48.496,1.475,40.303,0.272,32.01,3.2766,1.9241,0.2361,0.2974,0.0104,1.6165,0.0492
30,30,156,811.2,120,548,27,85.89,27,1.0,2,0,2,7,15,75,548,1,40.4,73.641,58.957,149.16,310.924,57.71,110.312,15.931,4.829,15.465,62.539,115.915,3.596,9.321,0.663,28.577,1.868,15.64,0.292,29.617,2.4547,1.9237,0.1199,0.3107,0.0221,0.9526,0.0623
40,40,180,810.0,81,1001,36,97.15,36,1.0,17,1,16,8,1,200,1001,1,94.1,94.017,70.174,183.397,448.911,74.292,125.751,19.726,6.408,24.445,80.7,146.039,6.482,15.311,0.733,30.271,1.243,19.364,0.362,39.976,2.3504,1.8573,0.162,0.3828,0.0183,0.7568,0.0311
40,40,180,810.0,82,1500,36,99.86,34,0.944,21,0,21,6,1,122,-1,0,164.4,109.604,86.494,228.281,489.994,59.016,95.002,50.588,11.923,26.241,70.939,114.077,7.224,9.326,0.378,63.564,0.655,50.433,0.154,28.457,2.7401,1.4754,0.1806,0.2331,0.0095,1.5891,0.0164
40,40,180,810.0,83,707,36,96.84,36,1.0,9,0,9,6,6,124,707,1,110.7,156.626,135.644,290.448,574.551,87.243,170.136,69.383,18.783,27.012,106.026,195.766,5.796,18.844,0.317,74.411,10.963,60.153,9.231,46.295,3.9157,2.1811,0.1449,0.4711,0.0079,1.8603,0.2741
40,40,180,810.0,84,1500,36,99.92,35,0.972,23,2,20,7,3,124,-1,0,183.8,122.548,88.355,257.289,557.214,56.019,88.52,66.529,13.53,27.602,69.549,111.801,4.704,8.743,0.456,78.279,1.729,66.116,0.413,28.637,3.0637,1.4005,0.1176,0.2186,0.0114,1.957,0.0432
40,40,180,810.0,85,1500,36,99.58,32,0.889,22,0,19,7,24,129,-1,0,259.4,172.917,167.565,288.503,586.343,62.966,93.953,109.95,22.686,27.317,85.652,119.61,8.599,9.564,0.585,119.973,0.97,109.735,0.216,33.225,4.3229,1.5742,0.215,0.2391,0.0146,2.9993,0.0243
40,40,180,810.0,86,642,36,93.31,36,1.0,7,0,7,8,6,95,642,1,90.9,141.652,113.432,271.1,516.194,91.747,197.617,49.905,14.549,27.981,106.296,214.186,7.991,21.37,0.639,64.49,1.554,49.657,0.248,45.607,3.5413,2.2937,0.1998,0.5342,0.016,1.6123,0.0389
40,40,180,810.0,87,762,36,98.32,36,1.0,12,0,12,7,8,92,762,1,87.9,115.387,94.735,230.591,571.239,82.317,158.127,33.07,10.909,25.651,93.226,172.165,6.055,15.791,0.716,47.633,1.924,32.731,0.339,43.267,2.8847,2.0579,0.1514,0.3948,0.0179,1.1908,0.0481
40,40,180,810.0,88,954,36,99.77,36,1.0,14,0,14,7,12,121,954,1,115.6,121.205,98.666,233.959,503.865,78.614,168.352,42.591,13.009,24.658,91.623,183.549,5.101,16.725,0.485,43.504,17.385,27.5,15.091,38.005,3.0301,1.9653,0.1275,0.4181,0.0121,1.0876,0.4346
40,40,180,810.0,89,941,36,97.27,36,1.0,14,1,13,8,10,122,941,1,100.8,107.125,73.018,257.201,523.131,79.905,178.904,27.22,9.003,26.209,88.908,198.855,5.463,22.02,0.803,37.185,1.973,26.912,0.308,39.681,2.6781,1.9976,0.1366,0.5505,0.0201,0.9296,0.0493
40,40,180,810.0,90,874,36,94.62,36,1.0,12,0,12,8,12,55,874,1,99.7,114.122,91.058,193.154,503.643,81.469,124.847,32.652,6.713,24.811,88.182,143.407,7.21,12.994,0.557,52.8,1.953,32.305,0.348,38.608,2.853,2.0367,0.1803,0.3248,0.0139,1.32,0.0488
40,40,180,810.0,91,866,36,98.85,36,1.0,15,0,15,7,29,127,866,1,107.9,124.618,101.951,241.563,470.96,78.317,139.99,46.3,14.28,26.401,92.598,163.562,5.821,14.707,0.757,59.991,1.374,45.97,0.331,41.969,3.1154,1.9579,0.1455,0.3677,0.0189,1.4998,0.0343
40,40,180,810.0,92,1230,36,99.99,36,1.0,15,0,15,7,1,75,1230,1,107.9,87.694,62.77,192.311,472.247,60.694,96.396,27.0,8.615,24.452,69.308,117.77,5.113,11.655,0.743,38.439,1.194,26.668,0.333,30.551,2.1924,1.5173,0.1278,0.2914,0.0186,0.961,0.0299
40,40,180,810.0,93,258,36,76.93,36,1.0,0,0,0,6,1,105,258,1,26.7,103.449,83.818,181.303,514.705,82.846,161.147,20.603,8.835,25.735,91.681,165.205,7.442,16.331,0.746,30.353,2.259,20.218,0.385,46.318,2.5862,2.0711,0.1861,0.4083,0.0186,0.7588,0.0565
40,40,180,810.0,94,383,36,83.91,36,1.0,0,0,0,5,1,122,383,1,48.7,127.265,96.574,285.455,471.812,100.752,223.931,26.513,9.065,25.741,109.817,233.645,6.289,29.517,0.541,41.046,1.532,26.334,0.179,48.34,3.1816,2.5188,0.1572,0.7379,0.0135,1.0262,0.0383
40,40,180,810.0,95,837,36,94.56,36,1.0,14,0,14,8,8,130,837,1,77.8,92.994,65.324,193.46,505.683,72.511,117.294,20.483,7.247,26.106,79.758,136.558,8.214,13.76,0.697,28.964,1.389,20.16,0.323,39.97,2.3248,1.8128,0.2053,0.344,0.0174,0.7241,0.0347
40,40,180,810.0,96,758,36,96.47,36,1.0,11,1,10,7,6,146,758,1,93.9,123.81,95.113,258.097,488.047,84.997,172.711,38.813,11.612,25.431,96.609,190.243,6.123,19.939,0.699,54.178,1.2,38.485,0.328,41.67,3.0952,2.1249,0.1531,0.4985,0.0175,1.3545,0.03
40,40,180,810.0,97,1003,36,99.87,36,1.0,14,0,14,8,2,82,1003,1,150.4,149.958,132.917,260.246,558.114,76.357,118.389,73.601,17.314,26.348,93.671,143.593,5.987,13.69,0.499,88.902,1.252,73.442,0.158,39.627,3.7489,1.9089,0.1497,0.3422,0.0125,2.2226,0.0313
40,40,180,810.0,98,930,36,99.61,36,1.0,14,0,14,8,15,73,930,1,116.8,125.636,98.134,241.985,577.24,71.833,134.768,53.804,16.344,27.083,88.177,159.272,6.753,14.611,0.622,63.182,1.466,53.42,0.383,39.002,3.1409,1.7958,0.1688,0.3653,0.0156,1.5795,0.0367
40,40,180,810.0,99,833,36,99.0,36,1.0,13,1,11,7,39,122,833,1,147.1,176.552,122.323,355.566,727.119,74.803,128.867,101.748,16.249,26.311,91.052,154.194,5.321,13.309,0.689,112.606,0.973,101.486,0.262,43.653,4.4138,1.8701,0.133,0.3327,0.0172,2.8151,0.0243
40,40,180,810.0,100,1500,36,99.75,32,0.889,19,0,19,6,5,202,-1,0,303.4,202.29,166.068,384.695,569.757,61.406,93.292,140.884,20.922,26.572,82.328,117.677,7.245,9.868,0.471,154.964,1.036,140.692,0.192,28.705,5.0573,1.5351,0.1811,0.2467,0.0118,3.8741,0.0259
40,40,180,810.0,101,869,36,97.72,36,1.0,14,0,14,7,1,152,869,1,92.3,106.209,84.588,216.708,425.269,75.035,136.482,31.174,9.886,25.06,84.921,158.391,5.692,14.725,0.664,40.897,1.849,30.857,0.316,42.381,2.6552,1.8759,0.1423,0.3681,0.0166,1.0224,0.0462
40,40,180,810.0,102,839,36,99.19,36,1.0,14,0,14,7,5,107,839,1,114.7,136.689,117.181,260.222,589.889,88.311,178.188,48.379,11.931,25.333,100.242,191.257,7.449,17.641,0.623,69.908,1.324,48.141,0.237,39.744,3.4172,2.2078,0.1862,0.441,0.0156,1.7477,0.0331
40,40,180,810.0,103,525,36,91.33,36,1.0,2,0,2,7,23,117,525,1,55.0,104.834,82.707,213.068,509.609,81.503,162.508,23.331,8.208,26.042,89.711,189.527,7.495,14.834,0.676,33.932,1.289,23.095,0.236,46.607,2.6208,2.0376,0.1874,0.3709,0.0169,0.8483,0.0322
40,40,180,810.0,104,693,36,98.99,36,1.0,8,0,8,7,23,148,693,1,100.4,144.847,120.338,272.425,585.495,84.94,146.975,59.907,16.015,26.841,100.955,173.523,5.552,16.101,0.58,69.38,8.186,53.241,6.666,45.046,3.6212,2.1235,0.1388,0.4025,0.0145,1.7345,0.2047
40,40,180,810.0,105,548,36,94.69,36,1.0,1,0,1,7,1,100,548,1,69.4,126.56,100.492,243.351,786.203,90.904,177.017,35.656,11.861,25.017,102.765,192.938,7.434,17.054,0.411,39.003,15.501,23.348,12.308,47.158,3.164,2.2726,0.1858,0.4263,0.0103,0.9751,0.3875
40,40,180,810.0,106,1500,36,99.95,35,0.972,21,0,21,7,1,132,-1,0,153.3,102.221,92.198,169.566,460.144,65.616,117.148,36.605,7.28,23.527,72.896,126.236,4.976,11.688,0.613,54.086,1.144,36.322,0.283,29.715,2.5555,1.6404,0.1244,0.2922,0.0153,1.3522,0.0286
40,40,180,810.0,107,556,36,93.69,36,1.0,6,1,5,7,8,109,556,1,63.3,113.793,85.86,270.94,540.73,86.534,183.812,27.258,8.054,16.494,94.588,200.547,5.236,19.308,0.721,43.174,1.754,26.761,0.497,43.6,2.8448,2.1634,0.1309,0.4827,0.018,1.0794,0.0439
40,40,180,810.0,108,773,36,99.91,36,1.0,14,1,11,7,1,123,773,1,84.4,109.184,88.726,214.255,543.371,73.083,135.004,36.101,12.361,26.339,85.444,155.089,5.88,13.558,0.624,45.656,1.202,35.839,0.261,42.263,2.7296,1.8271,0.147,0.339,0.0156,1.1414,0.0301
40,40,180,810.0,109,565,36,95.2,36,1.0,4,1,3,6,10,111,565,1,81.9,144.995,126.532,234.079,533.826,96.977,178.258,48.018,13.491,27.663,110.467,189.828,5.943,17.629,0.395,71.549,1.246,47.839,0.179,48.233,3.6249,2.4244,0.1486,0.4407,0.0099,1.7887,0.0311
40,40,180,810.0,110,414,36,84.02,36,1.0,0,0,0,7,1,80,414,1,55.6,134.322,106.789,297.049,520.846,98.683,212.751,35.639,9.197,25.004,107.881,225.598,5.62,23.966,0.613,50.668,8.526,29.553,6.086,44.929,3.3581,2.4671,0.1405,0.5991,0.0153,1.2667,0.2132
40,40,180,810.0,111,1500,36,98.99,35,0.972,26,1,25,8,1,277,-1,0,103.8,69.179,51.248,126.826,512.34,54.046,89.073,15.133,6.184,24.239,60.229,103.443,5.251,9.737,0.629,21.275,1.639,14.73,0.403,30.648,1.7295,1.3511,0.1313,0.2434,0.0157,0.5319,0.041
40,40,180,810.0,112,690,36,93.65,36,1.0,10,1,9,6,1,113,690,1,70.6,102.29,73.165,237.8,580.731,83.842,174.074,18.448,6.371,24.991,90.213,188.32,9.216,18.869,0.689,28.086,1.829,17.997,0.451,43.602,2.5573,2.096,0.2304,0.4717,0.0172,0.7021,0.0457
40,40,180,810.0,113,1500,36,99.44,28,0.778,15,0,6,8,15,163,-1,0,345.3,230.166,171.456,493.294,719.845,60.543,92.684,169.623,18.227,26.932,78.771,117.878,7.209,9.711,0.301,179.587,7.298,164.098,5.525,26.06,5.7541,1.5136,0.1802,0.2428,0.0075,4.4897,0.1825
40,40,180,810.0,114,1500,36,99.77,35,0.972,21,0,20,7,11,101,-1,0,157.2,104.796,86.958,198.884,536.904,60.246,97.475,44.55,15.363,26.694,75.609,121.288,4.269,10.797,0.498,57.654,1.099,44.33,0.22,30.48,2.6199,1.5062,0.1067,0.2699,0.0125,1.4413,0.0275
40,40,180,810.0,115,1013,36,98.67,36,1.0,12,1,11,6,1,83,1013,1,134.3,132.576,110.203,250.242,521.468,88.142,170.418,44.434,10.632,25.414,98.774,183.805,8.818,18.495,0.615,64.378,1.011,44.158,0.277,39.259,3.3144,2.2035,0.2205,0.4624,0.0154,1.6095,0.0253
40,40,180,810.0,116,830,36,98.34,36,1.0,15,0,15,6,2,73,830,1,95.6,115.227,90.857,252.158,443.432,82.22,170.309,33.006,12.122,26.176,94.342,191.939,5.616,18.852,0.459,36.403,9.077,25.545,7.461,44.819,2.8807,2.0555,0.1404,0.4713,0.0115,0.9101,0.2269
40,40,180,810.0,117,1500,36,99.97,35,0.972,15,0,14,7,2,131,-1,0,272.2,181.444,146.235,386.184,551.951,59.233,93.334,122.211,18.814,27.765,78.047,119.824,5.853,8.959,0.506,134.849,1.077,121.964,0.247,30.2,4.5361,1.4808,0.1463,0.224,0.0126,3.3712,0.0269
40,40,180,810.0,118,737,36,97.69,36,1.0,13,0,13,8,9,167,737,1,84.4,114.447,91.929,225.539,547.979,80.477,157.288,33.97,12.184,25.932,92.66,177.42,5.976,14.889,0.612,47.769,1.127,33.702,0.268,44.074,2.8612,2.0119,0.1494,0.3722,0.0153,1.1942,0.0282
40,40,180,810.0,119,645,36,95.42,36,1.0,7,0,6,7,3,94,645,1,115.2,178.661,158.855,300.315,546.773,94.869,191.305,83.792,18.928,26.234,113.797,217.841,6.462,19.963,0.571,105.713,1.336,83.584,0.208,44.615,4.4665,2.3717,0.1615,0.4991,0.0143,2.6428,0.0334
40,40,180,810.0,120,460,36,92.14,36,1.0,0,0,0,8,1,111,460,1,55.8,121.292,90.81,260.715,516.617,91.286,210.473,30.007,11.587,26.6,102.873,221.996,7.254,22.931,0.76,40.193,2.775,29.707,0.3,47.38,3.0323,2.2821,0.1814,0.5733,0.019,1.0048,0.0694
50,50,200,800.0,81,766,45,99.86,45,1.0,14,1,12,7,1,96,766,1,125.5,163.859,136.756,313.871,687.093,95.247,139.746,68.612,16.789,32.364,112.036,163.467,7.785,13.025,0.711,83.486,1.539,68.284,0.328,57.313,3.2772,1.9049,0.1557,0.2605,0.0142,1.6697,0.0308
50,50,200,800.0,82,472,45,93.08,45,1.0,1,0,1,6,2,83,472,1,98.3,208.219,157.102,393.976,841.094,123.221,230.021,84.999,17.354,32.86,140.574,254.374,10.477,20.807,0.843,108.283,2.005,84.64,0.358,65.805,4.1644,2.4644,0.2095,0.4161,0.0169,2.1657,0.0401
50,50,200,800.0,83,620,45,97.92,45,1.0,10,0,10,7,1,151,620,1,101.6,163.879,142.23,273.626,614.824,107.067,166.011,56.812,17.31,31.968,124.377,187.615,6.651,14.995,0.721,61.216,17.187,42.458,14.355,63.109,3.2776,2.1413,0.133,0.2999,0.0144,1.2243,0.3437
50,50,200,800.0,84,1500,45,99.99,44,0.978,17,0,17,7,1,72,-1,0,157.9,105.277,73.053,228.323,690.433,72.79,120.721,32.487,8.265,31.631,81.055,132.205,5.498,8.061,0.527,55.665,1.351,32.078,0.408,34.175,2.1055,1.4558,0.11,0.1612,0.0105,1.1133,0.027
50,50,200,800.0,85,1139,45,99.98,45,1.0,16,2,11,7,1,77,1139,1,313.1,274.843,248.732,507.386,1102.428,87.786,148.697,187.056,24.717,33.118,112.503,175.654,5.727,10.672,0.518,211.368,1.26,186.828,0.228,45.298,5.4969,1.7557,0.1145,0.2134,0.0104,4.2274,0.0252
50,50,200,800.0,86,625,45,97.97,45,1.0,8,0,8,7,1,116,625,1,119.2,190.739,157.275,351.276,690.227,113.469,164.768,77.269,18.8,33.2,132.27,196.443,11.247,15.958,0.675,97.694,1.259,76.86,0.409,63.905,3.8148,2.2694,0.2249,0.3192,0.0135,1.9539,0.0252
50,50,200,800.0,87,580,45,95.93,45,1.0,4,0,4,7,4,137,580,1,93.7,161.474,130.71,349.61,684.287,120.927,232.488,40.548,12.663,31.967,133.59,252.476,10.855,23.449,0.802,60.764,1.405,40.131,0.417,64.199,3.2295,2.4185,0.2171,0.469,0.016,1.2153,0.0281
50,50,200,800.0,88,734,45,99.72,45,1.0,11,0,11,6,1,61,734,1,216.7,295.161,185.002,659.403,1083.306,106.076,198.729,189.084,21.458,33.291,127.534,221.323,7.789,17.343,0.637,196.835,13.9,177.704,11.38,58.657,5.9032,2.1215,0.1558,0.3469,0.0127,3.9367,0.278
50,50,200,800.0,89,799,45,99.93,45,1.0,16,0,13,6,1,113,799,1,147.1,184.118,152.943,318.028,966.566,94.398,147.248,89.719,20.003,32.677,114.401,172.837,8.299,12.179,0.437,109.198,1.081,89.552,0.167,52.924,3.6824,1.888,0.166,0.2436,0.0087,2.184,0.0216
50,50,200,800.0,90,1500,45,99.84,44,0.978,21,1,19,7,2,69,-1,0,539.5,359.658,358.66,610.423,741.916,82.664,137.326,276.994,28.381,34.666,111.045,164.277,10.414,8.894,0.383,301.179,1.296,276.701,0.293,37.493,7.1932,1.6533,0.2083,0.1779,0.0077,6.0236,0.0259
